Geocode,business_id,name,address,city,state,postal_code,latitude,longitude,Score,Income
6037702002,PR0186733,SAMOSA HOUSE SANTA MONICA,2301 MAIN ST,SANTA MONICA,CA,90405,34.00476164,-118.4864682,90,117028
6037291210,PR0186734,NEW NO.1 CHEF,843 W GARDENA BLVD,GARDENA,CA,90247,33.88163815,-118.2905804,85,76412
6037920107,PR0186736,POKE TO ME,27530 NEWHALL RANCH RD # 103,VALENCIA,CA,91355,34.43537883,-118.5625338,92,169524
6037920108,PR0186737,TEMAKITTO,28126 NEWHALL RANCH RD,SANTA CLARITA,CA,91355,34.44213121,-118.5732084,98,124616
6037301701,PR0186878,ORGANIC GREEN CORNER CAFE,604 W GLENOAKS BLVD,GLENDALE,CA,91202,34.15957498,-118.2672675,92,88169
6037101400,PR0186880,MANTE HOUSE,6852 FOOTHILL BLVD,TUJUNGA,CA,91042,34.24773346,-118.2812515,95,82310
6037115403,PR0186887,LA LASAGNA CO.,8510 RESEDA BLVD,NORTHRIDGE,CA,91324,34.22489949,-118.5360465,96,71151
6037302201,PR0186919,MEDITERRANEAN DELIGHT #3,126 S BRAND BLVD,GLENDALE,CA,91204,34.14497939,-118.2549136,96,42432
6037650602,PR0186933,BRAZILIAN PLATE HOUSE,4509 TORRANCE BLVD,TORRANCE,CA,90503-4303,33.8376009,-118.3614396,91,91791
6037190700,PR0186952,DELICIOUS PIZZA SUNSET BLVD.,6601 SUNSET BLVD,LOS ANGELES,CA,90028,34.09801833,-118.3334592,90,81369
6037213100,PR0186980,NEW'S DONUTS,3339 W PICO BLVD,LOS ANGELES,CA,90019,34.04721123,-118.317088,90,66948
6037530006,PR0186992,HOLYDA DONUT & CHINESE FOOD,1100 W BEVERLY BLVD,MONTEBELLO,CA,90640-4176,34.01800793,-118.1097339,96,79157
6037310501,PR0187003,WAL-MART #5686 -  DELI,1301 N VICTORY PL,BURBANK,CA,91502,34.1892971,-118.3254065,99,69615
6037207502,PR0187066,POKE BAR,350 S GRAND AVE # D-2,LOS ANGELES,CA,90071,34.05190981,-118.2521877,96,70271
6037555211,PR0187075,DELICIAS SAN PEDRO,11962 CARSON ST,HAWAIIAN GARDENS,CA,90716,33.83138267,-118.0769497,94,51451
6037231400,PR0187081,NEW HONG KONG EXPRESS,3991 S WESTERN AVE # 2,LOS ANGELES,CA,90062,34.01166043,-118.3089527,97,53630
6037127300,PR0187082,WOOD FIRE PIZZA,15333 SHERMAN WAY # W,VAN NUYS,CA,91405,34.20127762,-118.4671599,93,62044
6037111201,PR0187084,CHOP SHOP BUTCHER & KITCHEN,11144 BALBOA BLVD,GRANADA HILLS,CA,91344,34.27277673,-118.5021566,93,124641
6037406901,PR0187086,CARAMELO CAFE,13857 AMAR RD,LA PUENTE,CA,91746,34.05353627,-117.9745383,91,62052
6037301601,PR0187131,LITTLE GROUND CAFE,1450 FLOWER ST,GLENDALE,CA,91201,34.16251762,-118.2908725,94,60519
6037703001,PR0187142,BIBIGO,6000 SEPULVEDA BLVD # 3002S,CULVER CITY,CA,90230,33.98536526,-118.395682,94,112234
6037552301,PR0187151,BIONIC LAND,12200 CIVIC CENTER DR,NORWALK,CA,90650,33.91414256,-118.0720988,90,87097
6037267402,PR0187157,ROSEMARY GRILL,12231 SANTA MONICA BLVD,LOS ANGELES,CA,90025,34.03972649,-118.4652112,98,93554
6037408211,PR0187158,LITTLE HIGHNESS,18333 COLIMA RD UNIT A,ROWLAND HEIGHTS,CA,91748,33.98850048,-117.9052749,90,64159
6037213202,PR0187171,THE BENTO PLACE,1110 S WESTERN AVE,LOS ANGELES,CA,90006,34.05043075,-118.3090261,92,43591
6037531702,PR0187172,ANGELO'S BAKERY & FOOD,5118 WHITTIER BLVD,LOS ANGELES,CA,90022-3927,34.02079356,-118.1591758,87,51458
6037214501,PR0187179,PAPA JAKE'S SUB SHOP PREP KITCHEN,6333 W 3RD ST # EK10,LOS ANGELES,CA,90036,34.07134742,-118.3598154,93,112810
6037621204,PR0187183,SMART & FINAL EXTRA #921 - BAKERY,615 N PACIFIC COAST HWY,REDONDO BEACH,CA,90277-2107,33.8517615,-118.3893837,98,110844
6037273402,PR0187200,CHEZ TEX,218 MAIN ST,VENICE,CA,90291,33.99714103,-118.4786721,100,108877
6037134905,PR0187203,PASCAL PATISSERIE,21040 VICTORY BLVD # B,WOODLAND HILLS,CA,91367,34.1883332,-118.5921389,96,95727
6037293202,PR0187205,TORRANCE CATERING,22850 S WESTERN AVE,TORRANCE,CA,90501,33.81807526,-118.3088474,82,52707
6037270100,PR0187222,SPROUTS - BAKERY/DELI,8985 W VENICE BLVD,LOS ANGELES,CA,90034,34.02795576,-118.3910634,95,71414
6037702801,PR0187263,THE TASTE KITCHEN,3970 SEPULVEDA BLVD # 3,CULVER CITY,CA,90230,34.00933869,-118.4143344,93,99851
6037211922,PR0187282,CHERBOURG,3624 W 3RD ST,LOS ANGELES,CA,90020,34.0690248,-118.2947776,92,50083
6037702400,PR0187283,DESTROYER CAFE,3578 HAYDEN AVE,CULVER CITY,CA,90232,34.02458038,-118.381478,90,105786
6037191000,PR0187285,SUSHI IKE,6051 HOLLYWOOD BLVD # 105,LOS ANGELES,CA,90028,34.10168859,-118.3217596,95,72362
6037192001,PR0187286,SHEFA,7275 MELROSE AVE,LOS ANGELES,CA,90046,34.08357853,-118.348399,92,85448
6037231300,PR0187339,PASEO SAN MIGUEL RESTAURANT,3874 S WESTERN AVE,LOS ANGELES,CA,90062,34.0150906,-118.3088758,96,54982
6037670002,PR0187380,CAVITENA,1959 PACIFIC COAST HWY,LOMITA,CA,90717,33.78953194,-118.3138507,92,81567
6037189905,PR0187381,BIG MAMA'S & PAPA' PIZZERIA,7353 W SUNSET BLVD,LOS ANGELES,CA,90046,34.09803814,-118.3503093,94,84507
6037128602,PR0187657,NOCHISTLENSE MEXICAN GRILL,14055 BURBANK BLVD,VAN NUYS,CA,91401,34.17213811,-118.4395892,97,117312
6037530102,PR0187658,LITTLE MEXICO PLACE,1420 W WHITTIER BLVD,MONTEBELLO,CA,90640,34.01188771,-118.1164042,94,64604
6037134303,PR0187669,PINK ELEPHANT THAI JAPANESE FOOD,22039 SHERMAN WAY,CANOGA PARK,CA,91303,34.20108764,-118.6074191,90,98686
6037555001,PR0187705,H MART - DELI,20137 PIONEER BLVD,LAKEWOOD,CA,90715,33.84753458,-118.0821042,91,94086
6037211802,PR0187744,HOTEL NORMANDIE - KITCHEN,605 S NORMANDIE AVE ,LOS ANGELES,CA,90005-2621,34.06323262,-118.3005255,93,58431
6037601401,PR0187749,RANDYS DONUTS #2,8425 S LA CIENEGA BLVD,INGLEWOOD,CA,90301,33.96212525,-118.3701316,90,55946
6037551000,PR0187775,MEDITERRANEAN DELIGHT,127 STONEWOOD ST,DOWNEY,CA,90241,33.93737108,-118.1228926,91,110490
6037231100,PR0187786,INDIA JONES THE KITCHEN,3670 BROADWAY PL,LOS ANGELES,CA,90007-4406,34.01609297,-118.2742229,97,42369
6037534501,PR0187809,JUGOS NATURALES #2,7420 STATE ST,HUNTINGTON PARK,CA,90255,33.97065647,-118.2097917,98,67075
6037107010,PR0187810,LET'S EAT,12737 GLENOAKS BLVD # 27,SYLMAR,CA,91342,34.30215806,-118.442707,95,66160
6037207710,PR0187811,CHICAS TACOS,728 S OLIVE ST,LOS ANGELES,CA,90014,34.04584204,-118.2561806,92,109780
6037430721,PR0187812,TSURUMARU UDON HONPO,400 S BALDWIN AVE # M20,ARCADIA,CA,91007-1900,34.1366884,-118.0540866,95,94212
6037208903,PR0187886,QUETZALTENANGO RESTAURANT,2007 W 6TH ST,LOS ANGELES,CA,90057,34.05908046,-118.2737827,94,41211
6037405202,PR0187892,JUMPING 1 TON,4021 MAINE AVE,BALDWIN PARK,CA,91706,34.08552592,-117.9603959,97,64588
6037431800,PR0187928,KUNG PAO CHICKEN HOUSE,1220 S GOLDEN WEST AVE # C,ARCADIA,CA,91007,34.12485689,-118.0600595,80,98413
6037113213,PR0187934,VEGAN MY THAI & SEAFOOD,21714 DEVONSHIRE ST,CHATSWORTH,CA,91311-2903,34.25721275,-118.6023094,85,101148
6037128210,PR0187958,PAO'S PASTRIES AND CAFE,14449 FRIAR ST,VAN NUYS,CA,91401-2125,34.18571124,-118.4478027,94,35962
6037302302,PR0187961,CORNER CUSINE,501 S CENTRAL AVE,GLENDALE,CA,91204,34.13975026,-118.257893,95,58984
6037275602,PR0187987,THE SLICE BY DON LUCA,13151 FOUNTAIN PARK DR # C101,PLAYA VISTA,CA,90094,33.97454403,-118.4293151,90,165234
6037274100,PR0187988,EAST WIND VD,2928 WASHINGTON BLVD,MARINA DEL REY,CA,90292,33.98892553,-118.4509322,90,148818
6037311300,PR0187992,ALL ABOUT POKE,3503 W MAGNOLIA BLVD,BURBANK,CA,91501,34.16851842,-118.3451275,98,104971
6037125502,PR0187993,BLACK BOTTOM SOUTHERN CAFE,4806 VINELAND AVE,NORTH HOLLYWOOD,CA,91601,34.157851,-118.3701957,90,71299
6037141400,PR0187994,STACKED EATERY,15826 VENTURA BLVD # 110,ENCINO,CA,91316,34.15560385,-118.4784236,93,155516
6037117404,PR0188020,LEELIN BAKERY AND CAFE,16130 NORDHOFF ST,NORTH HILLS,CA,91343,34.23559326,-118.4839401,93,93864
6037212102,PR0188022,NERI'S BAKERY & FAST FOOD,3377 WILSHIRE BLVD # A1,LOS ANGELES,CA,90010,34.0617982,-118.2975293,84,39558
6037191120,PR0188043,SPICY BBQ,5101 SANTA MONICA BLVD STE 1,LOS ANGELES,CA,90029,34.09085845,-118.30078,92,45225
6037543903,PR0188044,SRIRACHA THAI RESTAURANT,21950 S AVALON BLVD,CARSON,CA,90745-7173,33.82814132,-118.2635668,90,80905
6037920023,PR0188045,CABOS LIGHTHOUSE,19971 SOLEDAD CANYON RD,CANYON COUNTRY,CA,91351,34.4209908,-118.4854027,98,87278
6037554002,PR0188070,TAQUERIA MEXICO,9009 ALONDRA BLVD,BELLFLOWER,CA,90706,33.88935748,-118.1422895,95,73041
6037431900,PR0188071,Q Q KITCHEN,9441 1/2 LAS TUNAS DR,TEMPLE CITY,CA,91780,34.10615655,-118.0649628,94,73038
6037481401,PR0188072,NATURE PAGODA INN,312 W VALLEY BLVD,SAN GABRIEL,CA,91776,34.07948284,-118.1042978,90,63718
6037127103,PR0188073,HOUSE OF TACO,13521 SHERMAN WAY STE G,VAN NUYS,CA,91405,34.20122153,-118.4276008,90,59198
6037206031,PR0188076,STEVEN'S DELI,2232 ENTERPRISE ST,LOS ANGELES,CA,90021,34.02795343,-118.2326091,93,120320
6037211000,PR0188093,BOBA TIME - HIGHLAND,5001 WILSHIRE BLVD STE 104,LOS ANGELES,CA,90036-6106,34.06214058,-118.3385876,90,206484
6037503602,PR0188099,Q2 EXPRESS,12828 LA MIRADA BLVD,LA MIRADA,CA,90638,33.91488106,-118.0117637,93,141831
6037204600,PR0188145,SAM'S TACOS,715 S SOTO ST,LOS ANGELES,CA,90023,34.03524734,-118.215196,91,38962
6037650701,PR0188165,POKE BAR,21219 HAWTHORNE BLVD,TORRANCE,CA,90503-5501,33.83698244,-118.3536659,91,120927
6037532605,PR0188181,CONCHAGUA RESTAURANT,6330 PACIFIC BLVD STE 112,HUNTINGTON PARK,CA,90255,33.98267012,-118.225166,97,57761
6037296600,PR0188187,BONELLO'S NEW YORK PIZZA OF SAN PEDRO,806 S GAFFEY ST,SAN PEDRO,CA,90731,33.73685213,-118.2923162,96,44755
6037270100,PR0188194,OUMI SUSHI @ SPROUTS,8985 VENICE BLVD,LOS ANGELES,CA,90034,34.02795576,-118.3910634,96,71414
6037530102,PR0188195,FAT BURGER,1507 W BEVERLY BLVD,MONTEBELLO,CA,90640,34.01893886,-118.114635,92,64604
6037431100,PR0188196,THE SALTNER,108 E COLORADO BLVD,MONROVIA,CA,91016,34.14586999,-118.0006585,96,89010
6037800331,PR0188402,MUZEN SUSHI,30819 E THOUSAND OAKS BLVD,WESTLAKE VILLAGE,CA,91362-4082,34.15501329,-118.7918691,93,165070
6037600912,PR0188403,CARNICERIA LA TAPATIA,739 E HYDE PARK BLVD ,INGLEWOOD,CA,90302,33.9775977,-118.3447464,96,57546
6037267901,PR0188419,CAFFE PARAGGI,1888 CENTURY PARK E # 125,LOS ANGELES,CA,90067,34.06107091,-118.4141666,94,246237
6037920329,PR0188422,AFC SUSHI @ RALPHS #727,25930 MCBEAN PKWY,VALENCIA,CA,91355,34.40382607,-118.5523865,99,104092
6037111100,PR0188423,ACE SUSHI @ VON'S 2250,16830 SAN FERNANDO MISSION BLVD,GRANADA HILLS,CA,91344,34.27199288,-118.49881,95,91199
6037900806,PR0188424,EL POTRERILLO,907 W AVE J AVE,LANCASTER,CA,93534,34.68947803,-118.146076,90,27287
6037621201,PR0188426,AFC SUSHI @ RALPHS # 645,500 N PACIFIC COAST HWY,EL SEGUNDO,CA,90245,33.84945756,-118.3886004,97,152808
6037125200,PR0188427,BIG TIME BURGERS,11685 MAGNOLIA BLVD,NORTH HOLLYWOOD,CA,91602,34.16491763,-118.3871892,99,83572
6037134520,PR0188429,TACOSWAY,21628 SHERMAN WAY,CANOGA PARK,CA,91303,34.20096509,-118.6006935,90,53497
6037531301,PR0188430,RESTAURANT CASA NAYARIT,4425 E OLYMPIC BLVD STE A,LOS ANGELES,CA,90023-2045,34.01894852,-118.1761693,93,49553
6037404100,PR0188431,PHANG ROY ASIAN FUSION,877 S CITRUS AVE,AZUSA,CA,91702,34.10729131,-117.890293,100,69488
6037199000,PR0188435,HEIRLOOM,3232 N FIGUEROA ST,LOS ANGELES,CA,90065,34.08609725,-118.2194316,99,59899
6037670701,PR0188444,ALL ABOUT POKE,28901 S WESTERN AVE # 205,RANCHO PALOS VERDES,CA,90275,33.75625461,-118.3102508,94,131497
6037401800,PR0188448,ACE SUSHI @ VONS 2155,550 E BASELINE RD,CLAREMONT,CA,91711,34.12159358,-117.706,98,114001
6037135111,PR0188451,DOWNTOWN PHILLY CHEESE STEAKS,6551 TOPANGA CANYON BLVD,WOODLAND HILLS,CA,91303,34.18954,-118.6064433,94,107210
6037700400,PR0188462,CATCH LA - BASEMENT PREP,8715 MELROSE AVE,WEST HOLLYWOOD,CA,90069,34.08126161,-118.3835963,92,121097
6037274202,PR0188498,THOMAS HAMBURGERS,108 WASHINGTON BLVD,MARINA DEL REY,CA,90292,33.97996608,-118.465196,90,167198
6037207102,PR0188507,LAO TAO STREET FOOD,727 N BROADWAY # 207,LOS ANGELES,CA,90012,34.06120494,-118.2389379,94,36341
6037277100,PR0188522,1 WOK,5565 W MANCHESTER AVE,LOS ANGELES,CA,90045,33.95991824,-118.3781134,92,130108
6037430721,PR0188523,SIDE CHICK,400 S BALDWIN AVE # 2205,ARCADIA,CA,91007-1960,34.1366884,-118.0540866,98,94212
6037550800,PR0188544,TA CARBON MEXICAN TAQUERIA,11219 OLD RIVER SCHOOL RD,DOWNEY,CA,90241,33.94755058,-118.1487959,95,84775
6037207710,PR0188578,HOKE POKE,801 S HOPE ST # B,LOS ANGELES,CA,90017,34.04652582,-118.2591377,96,109780
6037543201,PR0188604,FAMILY FISH MARKET,1526 S WILMINGTON AVE,COMPTON,CA,90220,33.88101226,-118.2365463,94,67971
6037702803,PR0188606,ACE SUSHI @ VONS,4030 S CENTINELA AVE,LOS ANGELES,CA,90066,33.99891882,-118.4298955,96,92070
6037127804,PR0188615,LECHON DE MANILA,14909 VANOWEN ST,VAN NUYS,CA,91405,34.1939513,-118.4577966,90,54431
6037123304,PR0188616,WONGS WOK RESTAURANT,12643 SHERMAN WAY UNIT P,NORTH HOLLYWOOD,CA,91605,34.2012275,-118.4087993,90,47526
6037310602,PR0188617,COURTSIDE CAFFE,1515 N GLENOAKS BLVD,BURBANK,CA,91504,34.19344809,-118.3203204,97,102841
6037700801,PR0188618,URBAN FRESH,9679 WILSHIRE BLVD,BEVERLY HILLS,CA,90212,34.06710837,-118.4050894,95,126050
6037406902,PR0188654,RAMBOS TACOS INC,2122 W FRANCISQUITO AVE # G,WEST COVINA,CA,91790,34.06058721,-117.9633172,97,80945
6037408211,PR0188671,TEA BLOCK,18311 E COLIMA RD # C,ROWLAND HEIGHTS,CA,91748,33.98851094,-117.9054754,91,64159
6037214000,PR0188684,ANGELINI ALIMENTARI,7317 BEVERLY BLVD,LOS ANGELES,CA,90036,34.07618788,-118.3491601,94,149053
6037242700,PR0188705,LOUISIANA FRIED CHICKEN & CHINA BOWL,10306 WILMINGTON AVE STE A,LOS ANGELES,CA,90002,33.94291259,-118.2390463,95,47958
6037701302,PR0188706,HORCHATA MEXICAN FOOD AND BAKERY,804 MONTANA AVE,SANTA MONICA,CA,90403,34.02768059,-118.5007246,97,102528
6037122000,PR0188709,SUPER NINJA JAPANESE SUSHI CUISINE,12913 SHERMAN WAY,NORTH HOLLYWOOD,CA,91605-4954,34.20122026,-118.4148389,95,76426
6037267700,PR0188711,POPCORN CHICKEN,2224 SAWTELLE BLVD,LOS ANGELES,CA,90064,34.03755363,-118.4406565,85,121259
6037320100,PR0188750,VIVIA JALISCO MEXICAN RESTAURANT,1024 N MACLAY AVE # H,SAN FERNANDO,CA,91340,34.29413686,-118.426442,91,78878
6037621204,PR0188797,PIZZA ON THE BEACH,203 FISHERMANS WHARF,REDONDO BEACH,CA,90277,33.83894297,-118.390283,90,110844
6037224010,PR0188799,EL PATRONCITO,421 VENICE BLVD,LOS ANGELES,CA,90015,34.03676846,-118.2682586,90,32428
6037207900,PR0188831,HILL GRILL,1061 S HILL ST,LOS ANGELES,CA,90015,34.04067214,-118.2593895,96,126083
6037500500,PR0188855,MARISCOS CHOIX EXPRESS,4233 ROSEMEAD BLVD,PICO RIVERA,CA,90660-1738,34.01258121,-118.0804102,93,55678
6037224420,PR0188861,CALIFORNIA SUSHI & TARIYAKI,2518 S FIGUEROA ST,LOS ANGELES,CA,90007,34.02848508,-118.2757756,95,37138
6037480304,PR0188865,NADI MYANMAR CAFE,5 N 4TH ST,ALHAMBRA,CA,91801-3407,34.09323639,-118.13128,93,47570
6037125100,PR0188866,GOLDEN CHOP STICKS,5206 LAUREL CANYON BLVD,VALLEY VILLAGE,CA,91607,34.16507969,-118.3964636,98,100653
6037269904,PR0188889,C & M CAFE,10640 WOODBINE ST UNIT 103,LOS ANGELES,CA,90034,34.0261352,-118.4123554,90,66374
6037212900,PR0188892,ANGRY CHICKEN,1275 S BRONSON AVE,LOS ANGELES,CA,90019,34.04836411,-118.3250494,90,58199
6037601100,PR0188893,SCOTTLES BGB,945 S PRAIRIE AVE # 101,INGLEWOOD,CA,90301,33.95098042,-118.3439828,93,44512
6037267200,PR0188895,MANDARIN KITCHEN,1822 WESTWOOD BLVD,LOS ANGELES,CA,90025,34.04895285,-118.4360479,94,115133
6037501504,PR0188896,THE CHICKEN KOOP,12824 HADLEY ST # 106,WHITTIER,CA,90601,33.98269343,-118.0389393,95,44111
6037431800,PR0188925,K TOWN EXPRESS,1220 S GOLDEN WEST AVE # F,ARCADIA,CA,91007,34.12485689,-118.0600595,97,98413
6037401202,PR0188940,JIMMY JOHN'S,1028 W GLADSTONE AVE,SAN DIMAS,CA,91773,34.11391271,-117.8276199,95,101507
6037135114,PR0188943,WH POKE BAR INC.,6215 TOPANGA CANYON BLVD,LOS ANGELES,CA,91367,34.18387353,-118.6059143,94,90080
6037407200,PR0188981,RAMIREZ TAQUERIA STORE,619 GLENDORA AVE # A,LA PUENTE,CA,91744,34.02865392,-117.9507819,90,69718
6037123800,PR0188983,THAI GOURMET,12444 OXNARD ST,NORTH HOLLYWOOD,CA,91606,34.17938307,-118.4047992,95,74586
6037190510,PR0189012,AHIPOKI BOWL,5553 W SUNSET BLVD # 101,LOS ANGELES,CA,90028,34.09812918,-118.3111325,98,46552
6037302002,PR0189021,RAFFI'S PLACE - 2ND FLOOR PREP ROOM,211 E BROADWAY,GLENDALE,CA,91205,34.14632853,-118.2533498,98,56810
6037123303,PR0189037,ROYAL MARKETPLACE - DELI,12811 SHERMAN WAY,NORTH HOLLYWOOD,CA,91605-5034,34.20121833,-118.4118475,94,54444
6037700802,PR0189064,BEVERLY HILLS THAI KOSHER,9036 BURTON WAY,BEVERLY HILLS,CA,90211,34.07207354,-118.3889188,96,125554
6037621001,PR0189084,RABANO,2516 PACIFIC COAST HWY,HERMOSA BEACH,CA,90254,33.87203309,-118.3950689,93,185356
6037402402,PR0189089,SECOYA MARKET,1600 W MISSION BLVD,POMONA,CA,91766,34.05391336,-117.7754961,97,64789
6037111202,PR0189112,ENJOY,17815 CHATSWORTH ST UNIT C,GRANADA HILLS,CA,91344,34.26492858,-118.5220298,96,81275
6037920035,PR0189117,THE FLAME BROILER TRBK #10018,18519 SOLEDAD CANYON RD,SANTA CLARITA,CA,91351,34.4165251,-118.456456,93,92599
6037197500,PR0189151,HONEY HI,1620 W SUNSET BLVD,LOS ANGELES,CA,90026,34.0770136,-118.2579963,97,84569
6037192700,PR0189152,TREJO TACO,611 N VIRGIL AVE,LOS ANGELES,CA,90004,34.082199,-118.2868532,93,56640
6037700501,PR0189153,NORMANDI CAFE,9201 W SUNSET BLVD # GF3,WEST HOLLYWOOD,CA,90069,34.09054609,-118.392293,90,118470
6037206200,PR0189155,KOREAN BBQ HOUSE,123 S ONIZUKA ST # 302,LOS ANGELES,CA,90012,34.0501009,-118.2421794,92,42665
6037552302,PR0189156,ON AND ON RESTAURANT,13019 ROSECRANS AVE # 101,NORWALK,CA,90650,33.90245808,-118.0544992,92,71534
6037302004,PR0189158,LEMON ZEST CAFE,109 N CHEVY CHASE DR UNIT A,GLENDALE,CA,91206,34.14668052,-118.2396524,90,66248
6037201700,PR0189195,EL POLLO LOCO CSULA,5151 STATE UNIVERSITY DR,LOS ANGELES,CA,90032-4226,34.06233237,-118.1716128,96,71691
6037294701,PR0189218,CAFE CREPE,800 N ALAMEDA SHL # S3,LOS ANGELES,CA,90012-2177,33.78099861,-118.2451398,97,43372
6037111205,PR0189236,POKE HANA,10201 RESEDA BLVD UNIT 106,NORTHRIDGE,CA,91324,34.25613292,-118.5361214,91,101100
6037701602,PR0189254,COCO BAKES,2709 SANTA MONICA BLVD UNIT C,SANTA MONICA,CA,90404-2447,34.03432424,-118.4731275,94,128645
6037702202,PR0189284,GELSON'S MARKET #29 - SERVICE DELI,2627 LINCOLN BLVD,SANTA MONICA,CA,90405,34.006493,-118.4756446,95,144828
6037214902,PR0189285,SESAME MEDITERRANEAN - SOOMSOOM,8744 W 3RD ST,LOS ANGELES,CA,90048,34.07358253,-118.383044,84,96162
6037274100,PR0189286,JOHNNIE'S NEW YORK PIZZERIA,2805 ABBOT KINNEY BLVD # B,VENICE,CA,90291,33.98840337,-118.4530406,98,148818
6037143800,PR0189308,WHICHWHICH STUDIO CITY,12048 VENTURA BLVD,STUDIO CITY,CA,91604,34.14360887,-118.3944934,92,187669
6037207302,PR0189310,YUKO KITCHEN,101 W 5TH ST,LOS ANGELES,CA,90013,34.04691433,-118.2488042,97,64981
6037212800,PR0189316,OKI'S DOG,4601 W PICO BLVD,LOS ANGELES,CA,90019,34.04878735,-118.3358462,95,77850
6037195400,PR0189321,SAWYER - KETTLE BLACK,3705 SUNSET BLVD,LOS ANGELES,CA,90026,34.09059393,-118.2778777,93,143284
6037406702,PR0189330,JANTY NOODLE,989 S GLENDORA AVE # 14,WEST COVINA,CA,91790,34.05806408,-117.9357662,93,78755
6037201700,PR0189334,ZINGO TACOS AL CARBON,5234 VALLEY BLVD,LOS ANGELES,CA,90032-3946,34.0734955,-118.1702064,93,71691
6037621400,PR0189335,RAMEN SHACK TAKUMIYA,1550 PACIFIC COAST HWY # A,REDONDO BEACH,CA,90277-5201,33.82025538,-118.3852611,93,128027
6037701502,PR0189348,POSH CAFE INC.,1620 WILSHIRE BLVD,SANTA MONICA,CA,90403,34.02877746,-118.4863703,94,98938
6037920329,PR0189349,GRILLED CHEESE FACTORY VALENCIA,24201 VALENCIA BLVD,VALENCIA,CA,91355,34.41321827,-118.5573093,98,104092
6037128702,PR0189352,MINT GARDEN THAI RESTAURANT,4850 VAN NUYS BLVD,SHERMAN OAKS,CA,91403-2101,34.15898313,-118.4486819,97,108116
6037403319,PR0189353,WABA GRILL,1194 GRAND AVE,DIAMOND BAR,CA,91765,34.00116956,-117.8112647,96,88187
6037228410,PR0189388,SHULTON CITY FAMILY RESTAURANT,3603 S SAN PEDRO ST,LOS ANGELES,CA,90011,34.01364801,-118.2663916,94,51251
6037480102,PR0189389,RED CHICKEN,1001 E LAS TUNAS DR,SAN GABRIEL,CA,91776,34.10347768,-118.0859989,94,83386
6037553000,PR0189390,TOROS TAQUERIA,15617 STUDEBAKER RD,NORWALK,CA,90650,33.88830967,-118.1000121,96,89186
6037134305,PR0189410,TACOSWAY ROSCOE,21604 ROSCOE BLVD,CANOGA PARK,CA,91304,34.21972155,-118.6004775,90,44557
6037238000,PR0189450,DULAN'S SOUL FOOD KITCHEN #3,1714 W CENTURY BLVD,LOS ANGELES,CA,90047,33.94543364,-118.3075389,92,72081
6037535503,PR0189455,EL MIXTECA RESTAURANT,3219 FIRESTONE BLVD,SOUTH GATE,CA,90280,33.95489422,-118.2126752,90,43049
6037552002,PR0189460,KIKKA,11660 FIRESTONE BLVD,NORWALK,CA,90650,33.91384535,-118.0841026,100,66298
6037651221,PR0189470,MARUKAI MARKET - SUSHI BAR,3832 SEPULVEDA BLVD ,TORRANCE,CA,90505,33.82495238,-118.3526037,98,102012
6037800332,PR0189472,AFC SUSHI @ RALPHS # 26,5727 KANAN RD,AGOURA,CA,91301,34.15501759,-118.7567272,99,180592
6037190202,PR0189494,YOGI DOG,6771 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.10157892,-118.3381245,90,44704
6037209510,PR0189536,AMAR DESH INDIAN RESTAURANT,2411 W OLYMPIC BLVD # 5,LOS ANGELES,CA,90006,34.05240749,-118.283649,98,37087
6037217100,PR0189545,STEVIE'S CREOLE CAFE,5545 W PICO BLVD,LOS ANGELES,CA,90019,34.04937711,-118.358721,90,95496
6037554201,PR0189560,MARISCOS Y TACOS RAUL,16806 LAKEWOOD BLVD,BELLFLOWER,CA,90706,33.88186969,-118.1426033,92,92635
6037300600,PR0189562,CAFE MONTROSE,3459 N VERDUGO RD,GLENDALE,CA,91208,34.2019781,-118.227405,90,86921
6037191000,PR0189564,SHAKE SHACK,6201 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.1016781,-118.3246699,96,72362
6037220100,PR0189565,JACKSON CAFE,5880 JEFFERSON BLVD,LOS ANGELES,CA,90016,34.02318989,-118.3768392,90,91040
6037431800,PR0189567,DING'S GARDEN CAFE,733 W NAOMI AVE UNIT D,ARCADIA,CA,91007,34.12387682,-118.0564217,94,98413
6037207102,PR0189568,BAOHAUS,727 N BROADWAY STE 130,LOS ANGELES,CA,90012,34.06120411,-118.2389399,97,36341
6037192510,PR0189577,AURELIA'S RESTAURANT,4463 BEVERLY BLVD,LOS ANGELES,CA,90004,34.07627762,-118.3058396,94,57547
6037190700,PR0189594,DUBAI SAUCE,6510 HOLLYWOOD BLVD,LOS ANGELES,CA,90028,34.10156271,-118.3316095,97,81369
6037800332,PR0189616,THE VILLAGE BAKERY & CAFE,5879 KANAN RD,AGOURA HILLS,CA,91301,34.15673309,-118.7562128,94,180592
6037270300,PR0189622,PITA CAFE,1976 S LA CIENEGA # B,LOS ANGELES,CA,90034,34.0405715,-118.3768975,94,99599
6037294421,PR0189623,FINE WOK,1222 PACIFIC COAST HWY,HARBOR CITY,CA,90710-2932,33.78976872,-118.2978956,91,59686
6037430721,PR0189664,SNOW FOX,400 S BALDWIN AVE # 9023,ARCADIA,CA,91007,34.1366884,-118.0540866,99,94212
